rowid,kepid,kepoi_name,kepler_name,koi_period,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
237,7825899,K00896.01,Kepler-248 c,16.23947096,0.045252,2.3719200000000003,4.14,0.1229,598.0,30.14,32.1,3,5191.0,4.564,0.34,0.837,0.937
238,7825899,K00896.02,Kepler-248 b,6.308201629,0.032418,2.2170099999999997,2.96,0.0654,819.0,106.44,16.707,3,5191.0,4.564,0.34,0.837,0.937
239,7849854,K00897.01,Kepler-718 b,2.052349884,0.11123,2.08526,13.12,0.0322,1497.0,1183.18,7.743,1,5855.0,4.393,0.14,1.08,1.049
240,7870390,K00898.01,Kepler-83 b,9.7704486,0.040132999999999995,6.22573,2.23,0.0714,460.0,10.59,31.55,3,3906.0,4.73,-0.32,0.509,0.508
241,7870390,K00898.02,Kepler-83 d,5.169804269,0.029936,3.9748699999999997,1.66,0.0467,569.0,24.75,17.77,3,3906.0,4.73,-0.32,0.509,0.508
242,5094751,K00123.02,Kepler-109 c,21.22261195,0.01746,0.6837300000000001,2.48,0.1506,771.0,83.56,25.344,2,5945.0,4.213,-0.08,1.302,1.009
243,7870390,K00898.03,Kepler-83 c,20.09017037,0.040437,0.38566,2.25,0.1154,362.0,4.05,20.2,3,3906.0,4.73,-0.32,0.509,0.508
244,7907423,K00899.01,Kepler-249 c,7.11373257,0.025862,5.31573,1.16,0.0551,429.0,8.01,24.23,3,3561.0,4.855,0.0,0.411,0.44
245,7907423,K00899.02,Kepler-249 b,3.306551643,0.020275,4.9442,0.91,0.0331,554.0,22.19,14.19,3,3561.0,4.855,0.0,0.411,0.44
246,7907423,K00899.03,Kepler-249 d,15.36845737,0.02471,9.068539999999999,1.11,0.0922,332.0,2.86,48.38,3,3561.0,4.855,0.0,0.411,0.44
248,8490993,K00911.01,Kepler-722 b,4.093578461,0.026123,0.17115,2.85,0.0514,1182.0,461.07,5.33,2,6077.0,4.471,-0.04,0.999,1.077
249,8490993,K00911.02,Kepler-722 c,105.145959,0.031397,0.06931,3.43,0.4471,401.0,6.09,34.3,2,6077.0,4.471,-0.04,0.999,1.077
250,8505670,K00912.01,Kepler-252 c,10.8484518,0.036302999999999995,3.5457300000000003,2.34,0.0815,499.0,14.66,28.05,2,4201.0,4.6819999999999995,-0.2,0.591,0.609
251,8505670,K00912.02,Kepler-252 b,6.66833241,0.018246000000000002,3.93143,1.18,0.0589,587.0,28.06,21.0,2,4201.0,4.6819999999999995,-0.2,0.591,0.609
252,8544996,K00913.01,Kepler-723 b,4.082274889,0.121652,1.4346700000000001,10.55,0.0479,1016.0,251.48,10.812,1,5655.0,4.581,-0.3,0.794,0.886
254,8150320,K00904.03,Kepler-55 c,42.1406089,0.026274000000000002,2.91697,1.85,0.2095,349.0,3.49,64.94,5,4500.0,4.656000000000001,-0.02,0.646,0.71
255,8150320,K00904.04,Kepler-55 e,4.6174905619999995,0.023024,1.6723400000000002,1.62,0.048,728.0,66.47,12.35,5,4500.0,4.656000000000001,-0.02,0.646,0.71
256,8150320,K00904.05,Kepler-55 f,10.19849255,0.024778,2.39146,1.75,0.0814,559.0,23.11,23.6,5,4500.0,4.656000000000001,-0.02,0.646,0.71
258,8226994,K00906.01,Kepler-250 c,7.15681552,0.026979000000000003,2.74384,2.47,0.0675,782.0,88.23,19.51,3,5029.0,4.494,0.14,0.838,0.798
259,8226994,K00906.02,Kepler-250 d,17.64830851,0.026581,8.12503,2.43,0.1232,579.0,26.49,51.1,3,5029.0,4.494,0.14,0.838,0.798
260,8226994,K00906.03,Kepler-250 b,4.14810719,0.011755,2.20456,1.08,0.0469,938.0,182.76,12.61,3,5029.0,4.494,0.14,0.838,0.798
261,8247638,K00907.01,Kepler-251 c,16.51410989,0.028718,1.6631099999999999,2.72,0.1199,655.0,43.57,28.84,4,5527.0,4.488,-0.18,0.866,0.841
262,8247638,K00907.02,Kepler-251 d,30.1329298,0.03322,0.4031,3.14,0.179,536.0,19.55,26.8,4,5527.0,4.488,-0.18,0.866,0.841
263,8247638,K00907.03,Kepler-251 b,4.79090809,0.014349,2.35518,1.36,0.0525,990.0,227.24,14.19,4,5527.0,4.488,-0.18,0.866,0.841
264,11086270,K00124.02,Kepler-110 c,31.71981013,0.017414,2.4614,3.09,0.1975,743.0,71.97,50.78,2,5869.0,4.024,-0.16,1.626,1.019
265,8247638,K00907.04,Kepler-251 e,99.6415962,0.027879,10.359160000000001,2.64,0.3973,360.0,3.97,175.84,4,5527.0,4.488,-0.18,0.866,0.841
266,8255887,K00908.01,Kepler-720 b,4.7083264510000005,0.080242,1.58315,10.6,0.0539,1162.0,431.02,12.288,1,5560.0,4.246,0.14,1.21,0.94
268,8414716,K00910.01,Kepler-721 b,5.392026903,0.030649000000000003,1.63004,2.68,0.0583,850.0,123.33,13.58,1,5198.0,4.5889999999999995,0.21,0.801,0.915
270,9141746,K00929.01,Kepler-730 b,6.491682807999999,0.07989299999999999,0.57225,9.66,0.0715,1062.0,301.54,10.84,2,6123.0,4.413,0.14,1.107,1.159
272,9166862,K00931.01,Kepler-731 b,3.855603916,0.119176,1.18411,13.61,0.0505,1212.0,508.65,9.763,1,6033.0,4.46,0.21,1.046,1.153
274,11449844,K00125.01,Kepler-468 b,38.47876629,0.138123,3.7339,13.26,0.2213,484.0,13.01,66.3614,1,5510.0,4.539,0.16,0.879,0.973
276,8628973,K00916.01,Kepler-724 b,3.314947362,0.038195,1.4165,3.94,0.0433,1155.0,421.03,9.37,1,5609.0,4.481,0.16,0.944,0.983
278,8672910,K00918.01,Kepler-725 b,39.6431552,0.11168499999999999,1.64307,10.98,0.215,472.0,11.74,51.489,2,5231.0,4.455,0.14,0.9,0.844
280,8689031,K00920.01,Kepler-726 b,21.80451611,0.033652999999999995,1.6665599999999998,2.6,0.1406,543.0,20.48,34.7,1,5481.0,4.629,-0.5,0.708,0.806
281,8689373,K00921.01,Kepler-253 c,10.28194593,0.029849,2.2433400000000003,2.53,0.088,680.0,50.6,23.23,3,5196.0,4.593,0.04,0.775,0.869
282,8689373,K00921.02,Kepler-253 d,18.11993039,0.034825,2.1057900000000003,2.95,0.1284,563.0,23.77,33.19,3,5196.0,4.593,0.04,0.775,0.869
283,8689373,K00921.03,Kepler-253 b,3.78402867,0.020134,1.9817900000000002,1.7,0.0452,949.0,191.78,11.45,3,5196.0,4.593,0.04,0.775,0.869
284,8826878,K00922.01,Kepler-727 b,5.15448142,0.030414999999999998,0.11387,2.94,0.0546,964.0,204.1,5.43,1,5431.0,4.457,-0.14,0.884,0.816
286,8883593,K00923.01,Kepler-728 b,5.743469797,0.032147,1.31116,3.13,0.0625,982.0,219.95,13.174,1,5897.0,4.531000000000001,-0.16,0.891,0.983
289,9077124,K00926.01,Kepler-729 b,3.166353562,0.035047,0.82095,3.82,0.0432,1273.0,621.92,7.5775,1,6007.0,4.47,0.02,0.998,1.072
291,9466668,K00939.01,Kepler-256 c,3.3880122439999996,0.015453999999999999,1.1536600000000001,2.11,0.0434,1315.0,705.93,8.88,4,5553.0,4.221,0.16,1.25,0.949
292,9466668,K00939.02,Kepler-256 d,5.83909761,0.015116,1.32836,2.06,0.0624,1097.0,341.48,13.38,4,5553.0,4.221,0.16,1.25,0.949
293,9466668,K00939.03,Kepler-256 b,1.620467654,0.011493000000000001,1.23,1.57,0.0265,1681.0,1893.42,5.55,4,5553.0,4.221,0.16,1.25,0.949
294,9466668,K00939.04,Kepler-256 e,10.6816951,0.016847,0.93471,2.3,0.0933,897.0,152.75,17.8,4,5553.0,4.221,0.16,1.25,0.949
295,9479273,K00940.01,Kepler-734 b,6.1048494170000005,0.04092,0.56409,3.18,0.0583,784.0,89.25,10.3581,1,5085.0,4.584,-0.36,0.712,0.71
296,8359498,K00127.01,Kepler-77 b,3.5787805660000003,0.096067,1.60801,10.43,0.045,1145.0,406.6,10.2873,1,5524.0,4.421,0.2,0.994,0.95
298,9334289,K00934.01,Kepler-254 b,5.826657507999999,0.035356,2.19595,4.09,0.0622,1013.0,248.57,15.796,3,5561.0,4.362,0.16,1.06,0.943
299,9334289,K00934.02,Kepler-254 c,12.41216347,0.022269999999999998,2.14038,2.58,0.103,787.0,90.65,25.93,3,5561.0,4.362,0.16,1.06,0.943
300,9334289,K00934.03,Kepler-254 d,18.74649011,0.026327,1.8967,3.05,0.1355,686.0,52.38,32.8,3,5561.0,4.362,0.16,1.06,0.943
301,9347899,K00935.01,Kepler-31 b,20.86021229,0.040067,1.40526,5.5,0.1462,781.0,87.76,31.855,4,6035.0,4.22,-0.28,1.257,0.958
302,9347899,K00935.02,Kepler-31 c,42.63427848,0.038058,1.64062,5.22,0.2355,615.0,33.82,54.02,4,6035.0,4.22,-0.28,1.257,0.958
303,9347899,K00935.03,Kepler-31 d,87.6476068,0.029162999999999998,1.11917,4.0,0.3807,484.0,12.94,76.88,4,6035.0,4.22,-0.28,1.257,0.958
305,9388479,K00936.01,Kepler-732 b,9.467821473999999,0.042684,6.23401,2.13,0.0691,407.0,6.47,30.913,2,3582.0,4.8069999999999995,0.18,0.458,0.491
306,9388479,K00936.02,Kepler-732 c,0.8930409690000001,0.024717,6.2,1.24,0.0143,893.0,151.14,6.394,2,3582.0,4.8069999999999995,0.18,0.458,0.491
307,11359879,K00128.01,Kepler-15 b,4.9427834189999995,0.099444,1.02216,10.62,0.0569,1008.0,244.42,10.97,1,5514.0,4.459,0.36,0.978,1.003
308,9406990,K00937.01,Kepler-733 b,20.83426731,0.028495,2.62459,2.74,0.1483,595.0,29.62,39.2,1,5537.0,4.5489999999999995,0.21,0.88,0.999
309,9415172,K00938.01,Kepler-255 c,9.94602357,0.028229,2.34688,3.12,0.0864,807.0,100.34,23.07,3,5344.0,4.365,0.16,1.013,0.867
310,9415172,K00938.02,Kepler-255 d,1.04562195,0.013092,1.38246,1.45,0.0192,1710.0,2031.84,4.307,3,5344.0,4.365,0.16,1.013,0.867
311,9415172,K00938.03,Kepler-255 b,5.71462396,0.016046,2.60833,1.78,0.0597,971.0,210.16,16.51,3,5344.0,4.365,0.16,1.013,0.867
313,3231341,K01102.02,Kepler-24 b,8.14515981,0.025296000000000003,0.02385,3.43,0.076,1050.0,287.91,4.37,4,5896.0,4.197,-0.36,1.24,0.884
314,3231341,K01102.03,Kepler-24 e,18.9985279,0.318792,0.02026,43.17,0.1337,792.0,93.03,7.28,4,5896.0,4.197,-0.36,1.24,0.884
315,3231341,K01102.04,Kepler-24 d,4.24439049,0.015253000000000001,0.052579999999999995,2.07,0.0492,1305.0,686.99,3.69,4,5896.0,4.197,-0.36,1.24,0.884
317,7626506,K00150.02,Kepler-112 c,28.5742692,0.026108999999999997,2.1428599999999998,2.32,0.1681,538.0,19.83,45.22,2,5551.0,4.508,-0.42,0.812,0.776
333,8559644,K00139.01,Kepler-111 c,224.7789355,0.056891,0.77776,7.67,0.7456,333.0,2.92,127.6,2,5873.0,4.293,0.18,1.235,1.092
336,3240158,K01106.01,Kepler-769 b,7.42608123,0.019228,1.36184,2.47,0.0778,1037.0,273.78,15.83,3,6049.0,4.353,0.16,1.176,1.14
337,3240158,K01106.02,Kepler-769 c,15.9868932,0.012587000000000001,1.1984700000000001,1.62,0.1297,803.0,98.51,25.3,3,6049.0,4.353,0.16,1.176,1.14
339,3218908,K01108.01,Kepler-770 b,18.92537246,0.026104000000000002,0.64877,13.92,0.1694,1171.0,443.58,23.1,3,4941.0,3.3169999999999997,0.4,4.885,1.808
343,10350571,K01175.01,Kepler-784 b,31.5925809,0.010989,0.09773,1.78,0.1967,688.0,53.09,17.28,3,5676.0,4.1,0.1,1.487,1.016
344,3749365,K01176.01,Kepler-785 b,1.97376085,0.159864,3.77736,8.78,0.025,753.0,76.1,9.2,1,3807.0,4.762,-0.06,0.503,0.534
349,3632418,K00975.01,Kepler-21 A b,2.7858212360000003,0.008919,0.06279,1.69,0.0408,1784.0,2388.98,2.95,1,6202.0,4.026,-0.1,1.733,1.162
353,5809890,K01050.01,Kepler-755 b,1.269091415,0.016909,2.78725,1.41,0.0214,1331.0,740.47,6.19,2,5041.0,4.5760000000000005,0.02,0.766,0.807
356,3218908,K01108.02,Kepler-770 c,1.4753232219999999,0.011027,1.0303799999999999,5.88,0.0309,2740.0,13331.51,4.913,3,4941.0,3.3169999999999997,0.4,4.885,1.808
357,3218908,K01108.03,Kepler-770 d,4.15246118,0.014280000000000001,1.01229,7.62,0.0616,1941.0,3354.56,9.74,3,4941.0,3.3169999999999997,0.4,4.885,1.808
359,2837111,K01110.01,Kepler-771 b,8.7348852,0.015161,0.7347600000000001,1.59,0.0843,890.0,148.62,14.36,2,5982.0,4.493,-0.04,0.96,1.047
374,5956342,K01052.01,Kepler-265 c,17.02902786,0.021838999999999997,1.44107,2.54,0.1243,755.0,76.66,28.06,4,5839.0,4.327,-0.28,1.067,0.881
375,5956342,K01052.02,Kepler-265 b,6.84619236,0.014341,1.3620700000000001,1.67,0.0677,1022.0,258.41,15.0,4,5839.0,4.327,-0.28,1.067,0.881
376,5956342,K01052.03,Kepler-265 e,67.8321638,0.02055,1.52524,2.39,0.3123,476.0,12.14,71.85,4,5839.0,4.327,-0.28,1.067,0.881
377,5956342,K01052.04,Kepler-265 d,43.1312147,0.020505000000000002,5.0679,2.39,0.2309,554.0,22.21,79.3,4,5839.0,4.327,-0.28,1.067,0.881
378,5956656,K01053.01,Kepler-756 b,1.2248664409999999,0.012766,1.9393799999999999,1.54,0.0219,1741.0,2174.33,5.358,2,5553.0,4.32,0.14,1.107,0.933
380,2854914,K01113.01,Kepler-268 b,25.93406406,0.018556,2.35284,2.48,0.1749,695.0,55.1,43.73,2,5952.0,4.287,0.06,1.225,1.059
381,2854914,K01113.02,Kepler-268 c,83.4463485,0.020442,2.66615,2.73,0.3813,471.0,11.59,99.38,2,5952.0,4.287,0.06,1.225,1.059
383,3116412,K01115.01,Kepler-772 b,12.99204853,0.014939,0.52036,2.03,0.1071,866.0,132.94,16.683,1,5765.0,4.236000000000001,0.0,1.242,0.968
389,8394721,K00152.01,Kepler-79 d,52.09081627,0.049363,0.7830699999999999,7.14,0.2822,592.0,29.07,48.249,4,6198.0,4.237,-0.04,1.324,1.101
393,2854698,K00986.01,Kepler-260 b,8.18739443,0.020743,2.08567,1.92,0.0745,782.0,88.36,19.48,2,5251.0,4.494,0.0,0.849,0.821
394,2854698,K00986.02,Kepler-260 c,76.0498163,0.018858,1.8496099999999998,1.75,0.329,372.0,4.53,82.69,2,5251.0,4.494,0.0,0.849,0.821
395,8559644,K00139.02,Kepler-111 b,3.341799486,0.01238,0.8810600000000001,1.67,0.0451,1356.0,798.41,8.04,2,5873.0,4.293,0.18,1.235,1.092
401,2849805,K01116.01,Kepler-773 b,3.749105745,0.015686000000000002,0.23091,1.68,0.047,1160.0,428.25,5.56,1,5751.0,4.447,0.06,0.983,0.987
402,3114811,K01117.01,Kepler-774 b,11.08956602,0.011202,0.38989,3.51,0.1114,1422.0,965.62,13.634,1,6353.0,3.698,-0.1,2.867,1.497
406,3554031,K01194.01,Kepler-415 c,8.70798309,0.033250999999999996,5.21951,2.01,0.0695,543.0,20.59,27.56,3,4362.0,4.7219999999999995,-0.5,0.554,0.59
408,3554031,K01194.03,Kepler-415 b,4.17634276,0.020401,2.86173,1.23,0.0426,694.0,54.8,13.82,3,4362.0,4.7219999999999995,-0.5,0.554,0.59
409,8394721,K00152.02,Kepler-79 c,27.40229859,0.025079,0.77467,3.63,0.1839,734.0,68.46,31.329,4,6198.0,4.237,-0.04,1.324,1.101
410,7295235,K00987.01,Kepler-743 b,3.1792672860000004,0.012916999999999998,24.82621,1.21,0.0418,1101.0,347.01,23.67,1,5511.0,4.553999999999999,0.1,0.857,0.96
411,2302548,K00988.01,Kepler-261 b,10.38122447,0.025572,4.05514,2.18,0.0871,672.0,48.37,28.48,2,5095.0,4.566,0.02,0.78,0.816
412,2302548,K00988.02,Kepler-261 c,24.5709023,0.033128,0.32656999999999997,2.82,0.1547,505.0,15.33,21.8,2,5095.0,4.566,0.02,0.78,0.816
415,9818381,K00135.01,Kepler-43 b,3.024092505,0.08187799999999999,1.15632,12.14,0.0438,1489.0,1162.54,8.238,1,6063.0,4.261,0.34,1.358,1.227
417,6060203,K01059.01,Kepler-757 b,1.0226786540000001,0.010229,3.5012,1.14,0.019,1734.0,2138.47,5.785,1,5366.0,4.363,0.16,1.02,0.875
418,5880320,K01060.01,Kepler-758 b,12.10968709,0.0187,0.03281,2.98,0.1019,1005.0,240.8,6.34,4,6021.0,4.093,-0.34,1.458,0.96
419,5880320,K01060.02,Kepler-758 c,4.75796103,0.010702,0.20573000000000002,1.7,0.0547,1372.0,835.65,6.27,4,6021.0,4.093,-0.34,1.458,0.96
420,5880320,K01060.03,Kepler-758 d,20.4972755,0.018577,0.00972,2.96,0.1447,843.0,119.42,6.0,4,6021.0,4.093,-0.34,1.458,0.96
427,3859079,K01199.01,Kepler-786 b,53.5292702,0.029542000000000002,2.25989,2.28,0.2548,348.0,3.48,70.0,1,4736.0,4.624,0.12,0.708,0.791
430,3444588,K01202.01,Kepler-787 b,0.928310036,0.017601,4.74015,1.16,0.0159,1115.0,365.72,6.0,1,4109.0,4.672,-0.02,0.602,0.621
431,8394721,K00152.03,Kepler-79 b,13.48457668,0.023452,0.96491,3.39,0.1146,929.0,176.29,21.01,4,6198.0,4.237,-0.04,1.324,1.101
432,3962243,K01203.01,Kepler-276 c,31.8841473,0.03477,0.09877000000000001,3.7,0.1994,563.0,23.82,17.44,3,5779.0,4.477,0.14,0.974,1.037
435,10154388,K00991.01,Kepler-744 b,12.06222962,0.015944999999999997,9.61332,1.62,0.0993,750.0,74.8,42.0,1,5547.0,4.4510000000000005,0.0,0.933,0.897
436,1432789,K00992.01,Kepler-745 b,9.93146307,0.018094,0.48317,2.41,0.0915,931.0,177.83,13.607,2,5782.0,4.28,0.16,1.22,1.035
437,1718189,K00993.01,Kepler-262 c,21.85362905,0.018296,2.00195,1.75,0.1515,618.0,34.57,37.0,3,5830.0,4.54,-0.14,0.876,0.97
438,5880320,K01060.04,Kepler-758 e,8.19345065,0.010952,0.10554000000000001,1.74,0.0785,1144.0,405.75,7.21,4,6021.0,4.093,-0.34,1.458,0.96
440,6037187,K01061.01,Kepler-759 b,41.8059544,0.019015,1.6772799999999999,2.02,0.2329,533.0,19.02,53.71,1,5907.0,4.445,-0.16,0.973,0.961
445,5735762,K00148.01,Kepler-48 b,4.77800306,0.019375999999999997,2.0886,1.85,0.0528,932.0,177.79,13.6091,3,5192.0,4.489,0.18,0.873,0.856
448,6359320,K01127.01,Kepler-269 b,5.32667299,0.022482,1.2181,2.26,0.0601,1007.0,242.97,12.225,3,5831.0,4.5169999999999995,0.0,0.921,1.016
455,1718189,K00993.02,Kepler-262 b,13.0607936,0.015111000000000001,1.22851,1.45,0.1075,734.0,68.66,22.29,3,5830.0,4.54,-0.14,0.876,0.97
465,8222813,K01069.01,Kepler-760 b,8.70420525,0.030316000000000003,2.1208299999999998,2.86,0.0772,748.0,74.13,20.4,2,5074.0,4.474,0.16,0.863,0.809
466,6359320,K01127.02,Kepler-269 c,8.1280933,0.013794999999999998,1.1346,1.39,0.0796,875.0,138.51,15.82,3,5831.0,4.5169999999999995,0.0,0.921,1.016
468,6362874,K01128.01,Kepler-775 b,0.9748688959999999,0.012716,2.01904,1.16,0.0187,1612.0,1605.87,4.664,1,5487.0,4.563,0.0,0.832,0.924
469,6272413,K01129.01,Kepler-776 b,4.89721006,0.015988,3.2136,1.48,0.0523,904.0,157.93,15.97,1,5093.0,4.4830000000000005,0.08,0.847,0.794
474,3447722,K01198.01,Kepler-275 c,16.08832318,0.023572,0.36003,3.42,0.1281,875.0,138.64,17.02,4,6157.0,4.224,-0.08,1.33,1.08
475,3447722,K01198.02,Kepler-275 b,10.30067919,0.015115,0.7811600000000001,2.2,0.0951,1015.0,251.55,16.36,4,6157.0,4.224,-0.08,1.33,1.08
476,3447722,K01198.03,Kepler-275 d,35.6757453,0.020763,0.41076999999999997,3.02,0.2178,671.0,47.96,30.2,4,6157.0,4.224,-0.08,1.33,1.08
479,2165002,K00999.01,Kepler-263 b,16.56806842,0.032537,1.9096099999999998,2.54,0.1155,548.0,21.27,30.26,2,4987.0,4.602,-0.18,0.716,0.749
480,2165002,K00999.02,Kepler-263 c,47.3329299,0.027926999999999997,16.34623,2.18,0.2326,386.0,5.25,124.6,2,4987.0,4.602,-0.18,0.716,0.749
482,1871056,K01001.01,Kepler-264 b,40.8065333,0.016212999999999998,0.15947,3.71,0.2641,772.0,83.75,24.123,2,6207.0,3.963,0.24,2.097,1.472
483,8222813,K01069.02,Kepler-760 c,2.46697039,0.016558,2.84151,1.56,0.0333,1139.0,398.42,9.71,2,5074.0,4.474,0.16,0.863,0.809
485,8240904,K01070.01,Kepler-266 b,6.61836309,0.0211,1.19117,2.98,0.0678,1066.0,304.65,14.024,3,5529.0,4.19,0.16,1.294,0.947
486,8240904,K01070.02,Kepler-266 c,107.7214092,0.033622000000000006,1.92878,4.75,0.4352,421.0,7.39,105.77,3,5529.0,4.19,0.16,1.294,0.947
489,5735762,K00148.02,Kepler-48 c,9.673958488,0.027629,2.41318,2.63,0.0845,736.0,69.42,22.85,3,5192.0,4.489,0.18,0.873,0.856
494,3962243,K01203.02,Kepler-276 b,14.12847677,0.025657999999999997,0.59017,2.73,0.1159,739.0,70.5,18.4,3,5779.0,4.477,0.14,0.974,1.037
495,3962243,K01203.03,Kepler-276 d,48.6478543,0.038915,0.08459,4.14,0.2642,489.0,13.57,22.0,3,5779.0,4.477,0.14,0.974,1.037
496,3438507,K01204.01,Kepler-788 b,8.39842977,0.01755,0.16709000000000002,2.0,0.0835,984.0,221.66,8.54,1,6309.0,4.441,-0.18,1.044,1.096
497,3869014,K01205.01,Kepler-789 b,8.63847391,0.017995,0.47312,5.99,0.0951,1419.0,958.35,12.312,1,5684.0,3.657,0.2,3.046,1.536
499,1871056,K01001.02,Kepler-264 c,140.10765,0.014948,0.19495,3.42,0.601,511.0,16.17,58.7,2,6207.0,3.963,0.24,2.097,1.472
500,1865042,K01002.01,Kepler-746 b,3.4815917,0.010445999999999999,5.1037,1.17,0.0435,1156.0,421.61,14.843,1,5405.0,4.374,0.21,1.022,0.902
503,5780460,K01005.01,Kepler-747 b,35.61760233,0.060738,0.59321,5.17,0.1916,456.0,10.19,34.137,1,5123.0,4.523,-0.2,0.779,0.737
505,8229696,K01072.01,Kepler-761 b,10.12805158,0.02174,0.64922,1.95,0.0874,767.0,81.77,15.21,1,5676.0,4.548,-0.3,0.82,0.865
507,10272640,K01074.01,Kepler-762 b,3.770551475,0.102677,0.77649,12.05,0.0493,1302.0,679.75,8.357,1,6322.0,4.426,-0.12,1.075,1.124
513,8346392,K01141.01,Kepler-777 b,5.72812616,0.023129,5.77301,1.38,0.0519,569.0,24.74,21.55,1,3968.0,4.7139999999999995,-0.14,0.548,0.567
514,8288947,K01142.01,Kepler-778 b,3.75574267,0.018377,2.7269,1.58,0.0453,977.0,215.46,12.67,1,5311.0,4.588,-0.04,0.788,0.884
517,9480189,K00941.01,Kepler-257 c,6.581477136,0.042884,2.08376,4.56,0.0656,881.0,142.63,16.835,3,5188.0,4.4,0.32,0.973,0.868
518,11974540,K00129.01,Kepler-470 b,24.669192732,0.076351,0.74047,77.76,0.2322,1485.0,1150.61,28.773,2,5313.0,2.9360000000000004,0.56,9.327,2.736
519,9480189,K00941.02,Kepler-257 b,2.382652873,0.025814,1.36794,2.74,0.0333,1237.0,553.53,7.43,3,5188.0,4.4,0.32,0.973,0.868
520,9480189,K00941.03,Kepler-257 d,24.66461416,0.050261,2.81619,5.34,0.1582,567.0,24.53,44.9,3,5188.0,4.4,0.32,0.973,0.868
521,9512687,K00942.01,Kepler-735 b,11.51517167,0.033306,11.51706,2.9,0.0965,657.0,43.96,43.2,1,5177.0,4.59,0.21,0.798,0.91
522,8644288,K00137.01,Kepler-18 c,7.641567589,0.042627,1.8432,4.91,0.0729,899.0,154.25,17.8523,3,5356.0,4.338,0.2,1.055,0.882
524,1725016,K01007.01,Kepler-748 b,7.40742502,0.01917,1.33381,2.01,0.0745,938.0,183.15,15.698,1,5922.0,4.474,-0.08,0.961,1.002
529,5446285,K00142.01,Kepler-88 b,10.916108342000001,0.038633,0.64466,3.93,0.098,758.0,78.19,15.95,2,5575.0,4.521,0.36,0.932,1.051
530,10166274,K01078.01,Kepler-267 b,3.353732008,0.032813,9.9961,1.65,0.034,615.0,33.76,18.114,3,3789.0,4.781000000000001,-0.34,0.46,0.467
531,10166274,K01078.02,Kepler-267 c,6.877446032999999,0.040795,7.05457,2.05,0.0549,484.0,12.95,26.0,3,3789.0,4.781000000000001,-0.34,0.46,0.467
534,5735762,K00148.03,Kepler-48 d,42.89645024,0.02097,2.09055,2.0,0.2279,448.0,9.54,58.81,3,5192.0,4.489,0.18,0.873,0.856
537,8351704,K01146.01,Kepler-779 b,7.09712124,0.017457,6.73172,0.74,0.0533,425.0,7.73,26.17,1,3569.0,4.861000000000001,-0.16,0.389,0.4
539,9513865,K00943.01,Kepler-736 b,3.6014653360000004,0.024763999999999998,2.78265,2.31,0.0428,996.0,232.65,12.403,1,5052.0,4.48,0.16,0.855,0.805
547,8125580,K01014.01,Kepler-749 b,17.31711739,0.037282,2.21402,2.04,0.1054,454.0,10.07,32.7,1,4719.0,4.753,-1.7,0.502,0.52
548,8158127,K01015.01,Kepler-750 b,9.42889884,0.021623,0.9652,4.39,0.093,1163.0,432.9,16.554,3,5897.0,3.98,0.16,1.86,1.204
553,10141900,K01082.03,Kepler-763 b,1.1965484640000001,0.013587,4.49591,1.25,0.0205,1414.0,945.12,6.98,4,4999.0,4.49,0.18,0.843,0.8
554,8410727,K01148.01,Kepler-270 b,11.47609015,0.013423,0.23496999999999998,2.07,0.1045,984.0,221.34,11.78,2,6071.0,4.202,0.1,1.41,1.156
555,8410727,K01148.02,Kepler-270 c,25.2630467,0.011085,0.28685,1.71,0.1769,756.0,77.24,21.3,2,6071.0,4.202,0.1,1.41,1.156
557,8278371,K01150.01,Kepler-780 b,0.677374687,0.007964,0.98421,0.9,0.015,2099.0,4572.56,2.8794,1,5718.0,4.395,0.08,1.037,0.974
558,8280511,K01151.01,Kepler-271 b,10.43547031,0.013143,2.1962599999999997,1.22,0.0881,759.0,78.35,23.3,5,5528.0,4.499,-0.2,0.853,0.838
559,8280511,K01151.02,Kepler-271 c,7.41084314,0.010073,1.87677,0.94,0.0702,850.0,123.4,17.6,5,5528.0,4.499,-0.2,0.853,0.838
561,9761882,K00948.01,Kepler-738 b,24.58716355,0.028979,1.67641,2.37,0.1552,530.0,18.72,37.7,1,5474.0,4.605,-0.34,0.749,0.831
563,9766437,K00949.01,Kepler-739 b,12.53248222,0.032795,0.79997,3.24,0.1054,775.0,85.15,18.8,1,5997.0,4.522,-0.22,0.904,0.991
565,9775938,K00951.01,Kepler-258 b,13.19720694,0.043296,1.7617900000000002,4.18,0.1027,642.0,40.03,25.31,2,4954.0,4.462,0.44,0.885,0.827
566,8644288,K00137.02,Kepler-18 d,14.85890852,0.05159,3.0400099999999997,5.94,0.1136,720.0,63.52,32.86,3,5356.0,4.338,0.2,1.055,0.882
567,8158127,K01015.02,Kepler-750 c,4.08897299,0.011602,0.627,2.36,0.0533,1537.0,1317.96,8.21,3,5897.0,3.98,0.16,1.86,1.204
569,8174625,K01017.01,Kepler-751 b,17.44486016,0.030722000000000003,0.28137,3.24,0.1263,679.0,50.32,16.54,1,5568.0,4.413,-0.04,0.966,0.882
